systemName,systemId,facilityId,facilityName,facilityLegalName,serviceLineLevel3,plantId,sku,materialUpdatedOn,materialVersion,apiId,apiName,apiStatus,apiUpdatedOn,apiVersion,tradeId,tradeName,tradeStatus,tradeUpdatedOn,tradeVersion,masterMaterialId,masterDescription,materialType,industrySector,materialGroup,baseUOM,batchSize,lotSizeRule,masterStatus,masterUpdatedOn,masterVersion,masterClientId,masterName,addressLine1,addressLine2,addressLine3,city,state,postalCode,country1,country2,masterClientStatus,masterClientUpdatedOn,masterClientVersion,parentClientId,parentName,parentStatus,parentUpdatedOn,parentVersion,erpCustomerId,erpCustomerUpdatedOn,erpCustomerVersion,customerMaterialId,shipToId,shipToName,shipToStreet,shipToCity,shipToState,shipToCountry,shipToZipCode,saleUOM,UoMConversions,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000004542,2023-12-19       ,0,"100,137",xzylazmgrmry                                                   ,ACTIVE   ,2021-08-30  ,0,"100,271",xzylnvgbc   ,ACTIVE     ,2022-02-25    ,0,5000001456,xzylnvgbc 39nt gzyovgh 84xg muh                                                  ,FERT        ,P             ,wkilw97      ,EA     ,535      ,EX         ,ACTIVE      ,2022-09-07     ,0,200159,PureLife Inc - Client 1,?           ,            ,8148 sziyli yzb kpdb          ,zoznvwz           ,xz   ,05497-6989 ,fh      ,fhz     ,ACTIVE            ,2022-02-25           ,0,10618,PureLife Inc,ACTIVE      ,2020-11-27     ,0,1000035,2022-02-25          ,0,XL-30054                           ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000250                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,415754,2022-09-08       ,0,"100,040",rlnvkilo                                                       ,ACTIVE   ,2020-10-22  ,0,"100,039",rlnvilm     ,ACTIVE     ,2020-10-22    ,0,5000000157,rlnvilm 699 899no il                                                             ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2022-09-08     ,0,200033,Bio HealthCare Inc - Client 2,            ,            ,eRZ xZWFGR WR nZIXRMVOOV 86   ,nROZML            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2020-10-23           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506511,2020-12-08          ,0,700757                             ,46,hroezml xsrzkkzilor oltrhgrxz hkz  ,hgizwz kilermxrzov nlilovmhv       ,zmztmr                             ,ui         ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,3000000066,2023-12-19       ,0,"100,194","vuzerivma, vngirxrgzyrmv zmw gvmluleri                         ",ACTIVE   ,2021-08-30  ,0,"100,231",zgirkoz     ,ACTIVE     ,2021-08-30    ,0,7000000457,zgirkoz dsrgv uron xlzgvw gzyovgh                                                ,HALB        ,P             ,wkilw98      ,KG     ,669.5    ,FX         ,ACTIVE      ,2023-07-13     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,5000100-USED FOR YNXF              ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,TH     ,"KG,EA,626.370000","KG,KG,1.000000","KG,TH,0.626370                                             ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,3000000066,2023-12-19       ,0,"100,194","vuzerivma, vngirxrgzyrmv zmw gvmluleri                         ",ACTIVE   ,2021-08-30  ,0,"100,231",zgirkoz     ,ACTIVE     ,2021-08-30    ,0,7000000457,zgirkoz dsrgv uron xlzgvw gzyovgh                                                ,HALB        ,P             ,wkilw98      ,KG     ,669.5    ,FX         ,ACTIVE      ,2023-07-13     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,OSP5000100                         ,5999749,nhwrh ye                           ,dzziwvidvt 60                      ,yn szziovn                         ,           ,mo           ,7986 os      ,TH     ,"KG,EA,626.370000","KG,KG,1.000000","KG,TH,0.626370                                             ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,3000000037,2023-12-19       ,0,"100,194","vuzerivma, vngirxrgzyrmv zmw gvmluleri                         ",ACTIVE   ,2021-08-30  ,0,"100,231",zgirkoz     ,ACTIVE     ,2021-08-30    ,0,7000000456,zgirkoz uron xlzgvw gzyovgh yfop kzxpztvw fh                                     ,HALB        ,P             ,wkilw98      ,KG     ,669.5    ,FX         ,ACTIVE      ,2023-07-13     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,5000075                            ,5998359,tROVZW hXRVMXVH                    ,"8199 dSVVOVI zEV,                  ",oZ eVIMV                           ,           ,fh           ,08249        ,TH     ,"KG,EA,626.370000","KG,KG,1.000000","KG,TH,0.626370                                             ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,3000001615,2023-12-19       ,0,"100,080",nfogrkov                                                       ,ACTIVE   ,2020-11-21  ,0,"100,172",hgiryrow    ,ACTIVE     ,2021-08-30    ,0,7000000916,hgiryrow uron xlzgvw gzyovgh yfop qk/fh tk899606                                 ,HALB        ,P             ,wkilw98      ,KG     ,669.5    ,FX         ,ACTIVE      ,2022-02-25     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,100393                             ,5999324,glirr kszinzxvfgrxzo xl. ogw       ,"7816-8, lgz gvizmlhzpf             ","hzpfiz xrgb, xsryz kivuvxgfiv      ",           ,qk           ,7149191      ,KG     ,"KG,EA,626.370000","KG,KG,1.000000","KG,PAL,0.005000","KG,TH,0.626370                             ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,415684,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000618,nfogrszmxv uo 79no xs                                                            ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,700780                             ,46,hroezml xsrzkkzilor oltrhgrxz hkz  ,hgizwz kilermxrzov nlilovmhv       ,zmztmr                             ,ui         ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416173,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000566,nfogrszmxv 89no sp                                                               ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701594                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000006612,2023-12-19       ,0,"100,206",vngirxrgzyrmv zmw gvmluleri wrhlkilcro ufnzizgv                ,ACTIVE   ,2022-02-25  ,0,"100,238",gifezwz     ,ACTIVE     ,2022-02-25    ,0,5000005396,gifezwz uron xlzgvw gzyovgh 69xg xl                                              ,FERT        ,P             ,wkilw97      ,EA     ,"1,100    ",EX         ,ACTIVE      ,2022-12-02     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,6195894401                         ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000193                                                             ","Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 11:11:57.874 PM",1,,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,3000004058,2023-12-19       ,0,"100,203","xlyrxrhgzg, wzifmzeri, vngirxrgzyrmv, zmw gvmluleri zozuvmznrwv",ACTIVE   ,2021-08-30  ,0,"100,215",hbngfaz     ,ACTIVE     ,2021-08-30    ,0,7000000921,hbngfaz 199nt/849nt/799nt/89nt uron xlzgvw gzyovgh                               ,HALB        ,P             ,wkilw94      ,KG     ,1        ,FX         ,ACTIVE      ,2022-04-05     ,0,101466,TrueLife Pharma Co Ltd - Client 3,            ,            ,gfimslfghvdvt 69              ,yvvihv            ,     ,y-7659     ,yv      ,yvo     ,ACTIVE            ,2023-12-18           ,0,10880,TrueLife Pharma Co Ltd,ACTIVE      ,2020-10-20     ,0,1000525,2022-02-25          ,0,418631-PUERTO RICO                 ,5999834,qZMHHVM lIGSL oox                  ,"nZNVB dZIW, hGZGV iLZW 066  pN 9.8 ",tFIZYL                             ,           ,ki           ,99221        ,KG     ,"KG,EA,626.170000","KG,KG,1.000000","KG,PAL,0.004167","KG,TH,0.626170                             ","Jan 19, 2024","Dec 31, 9000",Y     ,U     ,"Jan 19, 2024, 11:13:57.28 AM ",1,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000000098,2023-12-19       ,0,"100,125",znyirhvmgzm                                                    ,ACTIVE   ,2021-08-30  ,0,"100,225",eloryirh    ,ACTIVE     ,2021-08-30    ,0,5000003189,eloryirh 4nt gzyovgh 69xg zf ma tp                                               ,FERT        ,P             ,wkilw97      ,EA     ,"8,000    ",EX         ,ACTIVE      ,2023-10-13     ,0,108732,WellnessPharma Plc - Client 1,?           ,            ,019 tivzg d iw                ,yivmguliw         ,nwc  ,gd1 0th    ,ty      ,tyi     ,ACTIVE            ,2023-06-28           ,0,10704,WellnessPharma Plc,ACTIVE      ,2020-10-20     ,0,1000114,2022-02-25          ,0,10016                              ,5999827,tozclhnrgspormv zfhgizorz          ,"39 sloyvxsv ilzw,                  ",zimwvoo kzip  mhd                  ,           ,zf           ,7851         ,EA     ,"EA,EA,1.000000                                                                             ","Dec 19, 2023","Dec 31, 9000",Y     ,U     ,"Dec 19, 2023, 11:14:34.765 PM",1,,,,,
ERP_CAN   ,401,1005,dSRGYB        ,kZGSVLM dSRGYB rMX                ,OSD              ,2003,3000003504,2023-12-19       ,0,"100,195","yrxgvtizeri, vngirxrgzyrmv zmw gvmluleri zozuvmznrwv           ",ACTIVE   ,2021-08-30  ,0,"100,224",yrpgzieb    ,ACTIVE     ,2021-08-30    ,0,7000000375,yrpgzieb                                                                         ,HALB        ,P             ,wkilw98      ,EA     ,"928,567  ",FX         ,ACTIVE      ,2022-02-25     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,OSP102452                          ,5999054,"kzxpztrmt xlliwrmzglih, rmx        ",5463 zhhvnyob wirev                ,ilxpuliw                           ,ro         ,fh           ,38890        ,TH     ,"EA,EA,1.000000","EA,KG,0.000721","EA,TH,0.001000                                               ","Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 11:11:57.874 PM",1,,,
ERP_CAN   ,401,1003,gLILMGL       ,kZGSVLM rMX                       ,OSD              ,2002,4000006608,2023-12-19       ,0,"100,132",vngirxrgzyrmv zmw gvmluleri zozuvmznrwv                        ,ACTIVE   ,2021-08-30  ,0,"100,168",wvhxleb     ,ACTIVE     ,2021-08-30    ,0,5000005368,wvhxleb 74nt xlzgvw gzyovgh 69xg xl                                              ,FERT        ,P             ,wkilw97      ,EA     ,"2,100    ",EX         ,ACTIVE      ,2024-01-12     ,0,200071,Bright Health Inc - Client 2,            ,            ,rwz yfhrmvhh zmw gvxsmloltb kp,xziirtglsroo      ,xl   ,g54 wk22   ,rv      ,rio     ,ACTIVE            ,2022-02-25           ,0,10701,Bright Health Inc,ACTIVE      ,2020-10-23     ,0,1000350,2022-02-25          ,0,6195894351                         ,5999449,kzgsvlm - gil kozmg                ,7899 hbmgvc xlfig                  ,nrhhrhhzftz                        ,lm         ,xz           ,o4m 2p0      ,EA     ,"EA,EA,1.000000","EA,PAL,0.000379                                                             ","Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 11:11:57.874 PM",1,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416171,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000576,nfogrszmxv 84no wv zg                                                            ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701265                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416169,2020-11-20       ,0,"100,051",rlkznrwlo                                                      ,ACTIVE   ,2020-10-22  ,0,"100,055",mrlkzn      ,ACTIVE     ,2020-10-22    ,0,5000000649,mrlkzn 629 499no rv                                                              ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,708004                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416058,2020-11-20       ,0,"100,051",rlkznrwlo                                                      ,ACTIVE   ,2020-10-22  ,0,"100,075",rlkznril 629,ACTIVE     ,2020-11-05    ,0,5000000495,rlkznril 629 499no pi                                                            ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701458                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416092,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000584,nfogrszmxv 79no nc                                                               ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701164                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416091,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000579,nfogrszmxv 84no nc                                                               ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701163                             ,46,hroezml xsrzkkzilor oltrhgrxz hkz  ,hgizwz kilermxrzov nlilovmhv       ,zmztmr                             ,ui         ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416087,2020-11-20       ,0,"100,051",rlkznrwlo                                                      ,ACTIVE   ,2020-10-22  ,0,"100,073",rlkznril 699,ACTIVE     ,2020-11-05    ,0,5000000439,rlkznril 699 89c849no pi                                                         ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,709894                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416057,2020-11-20       ,0,"100,051",rlkznrwlo                                                      ,ACTIVE   ,2020-10-22  ,0,"100,073",rlkznril 699,ACTIVE     ,2020-11-05    ,0,5000000445,rlkznril 699 499no pi                                                            ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701452                             ,793493543,yizxxl rnztrmt h.k.z.              ,"erz xzwfgr wr nzixrmvoov,86        ",nrozml                             ,nr         ,rg           ,79865        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416067,2020-11-20       ,0,"100,040",rlnvkilo                                                       ,ACTIVE   ,2020-10-22  ,0,"100,039",rlnvilm     ,ACTIVE     ,2020-10-22    ,0,5000000198,rlnvilm 699 499no pi                                                             ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,200033,Bio HealthCare Inc - Client 2,            ,            ,eRZ xZWFGR WR nZIXRMVOOV 86   ,nROZML            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2020-10-23           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506511,2020-12-08          ,0,701463                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416066,2020-11-20       ,0,"100,040",rlnvkilo                                                       ,ACTIVE   ,2020-10-22  ,0,"100,039",rlnvilm     ,ACTIVE     ,2020-10-22    ,0,5000000353,rlnvilm 599 89c899no pi                                                          ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,200033,Bio HealthCare Inc - Client 2,            ,            ,eRZ xZWFGR WR nZIXRMVOOV 86   ,nROZML            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2020-10-23           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506511,2020-12-08          ,0,701471                             ,46,hroezml xsrzkkzilor oltrhgrxz hkz  ,hgizwz kilermxrzov nlilovmhv       ,zmztmr                             ,ui         ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416170,2020-11-20       ,0,"100,053",tzwlyvmzgv                                                     ,ACTIVE   ,2020-10-22  ,0,"100,054",nfogrszmxv  ,ACTIVE     ,2020-10-22    ,0,5000000565,nfogrszmxv 89no wv zg                                                            ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,701264                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416096,2020-11-20       ,0,"100,040",rlnvkilo                                                       ,ACTIVE   ,2020-10-22  ,0,"100,039",rlnvilm     ,ACTIVE     ,2020-10-22    ,0,5000000338,rlnvilm 599 899no nc                                                             ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,200033,Bio HealthCare Inc - Client 2,            ,            ,eRZ xZWFGR WR nZIXRMVOOV 86   ,nROZML            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2020-10-23           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506511,2020-12-08          ,0,701243                             ,864,pfvsmv + mztvo hio xlm fmrxl hlxrl ,hgizwz erxrmzov uizggz h/m olx.kzwf,zmztmr                             ,           ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
ERP_EU    ,600,1011,uVIVMGRML     ,kZGSVLM rGZORZ hKz                ,Steriles         ,20,416168,2020-11-20       ,0,"100,051",rlkznrwlo                                                      ,ACTIVE   ,2020-10-22  ,0,"100,055",mrlkzn      ,ACTIVE     ,2020-10-22    ,0,5000000639,mrlkzn 699 499no rv                                                              ,FERT        ,P             ,wkilw97      ,ST     ,0        ,EX         ,ACTIVE      ,2020-12-01     ,0,126811,Bio HealthCare Inc - Client 1,?           ,            ,erz vtrwrl uloor 49           ,nrozml            ,     ,79865      ,rg      ,rgz     ,ACTIVE            ,2023-05-24           ,0,11801,Bio HealthCare Inc,ACTIVE      ,2020-10-20     ,0,206506456,2023-05-24          ,0,708003                             ,46,hroezml xsrzkkzilor oltrhgrxz hkz  ,hgizwz kilermxrzov nlilovmhv       ,zmztmr                             ,ui         ,rg           ,96987        ,?      ,                                                                                           ,"Nov 27, 2023","Dec 31, 9000",Y     ,I     ,"Nov 27, 2023, 11:14:05.745 PM",1,,,,,
